FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000258289.3.CHURC1.wgt.RDat	CHURC1	14	6.54e+07	6.54e+07	0.573	rs422574	-1.96	rs7143432	 0.2414	-5.21	-0.166	480	29	enet	0.292078	1.37e-07	 0.3074	0.759
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000177465.4.ACOT4.wgt.RDat	ACOT4	14	7.41e+07	7.41e+07	0.202	rs177387	-1.73	rs17129430	 0.0114	 3.80	-0.199	353	46	enet	0.150171	2.26e-04	 0.1811	0.856
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000205659.6.LIN52.wgt.RDat	LIN52	14	7.46e+07	7.47e+07	0.213	rs7152804	-3.75	rs7153587	 0.0446	 3.65	-0.169	434	 7	lasso	0.062272	1.45e-02	-0.2234	0.823
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000100577.14.GSTZ1.wgt.RDat	GSTZ1	14	7.78e+07	7.78e+07	0.353	rs11620646	 3.72	rs2270423	 0.1739	 4.11	 1.090	530	 4	lasso	0.159340	1.45e-04	 1.2175	0.223
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000042317.12.SPATA7.wgt.RDat	SPATA7	14	8.89e+07	8.89e+07	0.255	rs979812	 6.12	rs2401751	 0.3039	-5.49	 0.424	504	 2	lasso	0.275031	3.56e-07	-0.2988	0.765
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000260711.1.RP11-747H7.3.wgt.RDat	RP11-747H7.3	14	9.22e+07	9.22e+07	0.339	rs715864	 3.11	rs4904818	 0.1230	 4.36	 0.557	436	 6	lasso	0.177030	6.04e-05	 1.1389	0.255
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000165929.8.TC2N.wgt.RDat	TC2N	14	9.23e+07	9.23e+07	0.250	rs715864	 3.11	rs11160026	 0.3333	 5.20	 1.445	487	 4	lasso	0.355276	3.27e-09	 1.1626	0.245
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000271780.1.RP11-1017G21.5.wgt.RDat	RP11-1017G21.5	14	1.02e+08	1.02e+08	0.264	rs17095214	 3.08	rs2448241	 0.2630	 5.17	 0.583	325	 4	lasso	0.300549	8.46e-08	 0.4104	0.681
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000185215.4.TNFAIP2.wgt.RDat	TNFAIP2	14	1.04e+08	1.04e+08	0.264	rs4906253	-3.25	rs11623646	-0.0125	-3.46	 0.369	320	 8	enet	0.000972	3.03e-01	 0.0865	0.931
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000242085.1.RPS20P33.wgt.RDat	RPS20P33	14	1.06e+08	1.06e+08	0.225	rs2280797	-3.28	rs3000073	 0.1071	-3.64	-0.655	170	 4	lasso	0.073501	8.60e-03	 0.6663	0.505
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000269930.1.RP11-932O9.9.wgt.RDat	RP11-932O9.9	15	3.09e+07	3.09e+07	0.355	rs2113945	-2.40	rs4779776	 0.1101	 4.32	-0.1944	187	40	enet	 0.18630	3.80e-05	-0.997	0.31891
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000182117.4.NOP10.wgt.RDat	NOP10	15	3.46e+07	3.46e+07	0.359	rs8030094	 2.54	rs6495662	 0.2632	-4.65	 0.8841	433	 2	lasso	 0.22614	4.94e-06	-0.952	0.34086
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000128944.9.KNSTRN.wgt.RDat	KNSTRN	15	4.07e+07	4.07e+07	0.470	rs12442713	-3.31	rs7166991	 0.3908	 5.78	 0.4379	380	10	lasso	 0.35049	4.40e-09	 0.247	0.80526
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000128891.11.C15orf57.wgt.RDat	C15orf57	15	4.08e+07	4.09e+07	0.411	rs11557249	 3.75	rs11070283	 0.2022	-4.52	-1.1161	345	 6	lasso	 0.21392	9.33e-06	 1.503	0.13295
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000137804.8.NUSAP1.wgt.RDat	NUSAP1	15	4.16e+07	4.17e+07	0.257	rs2297380	-4.93	rs8024774	 0.3555	 5.46	 2.6803	303	 4	lasso	 0.26666	5.65e-07	 2.955	0.00313
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000137806.4.NDUFAF1.wgt.RDat	NDUFAF1	15	4.17e+07	4.17e+07	0.240	rs2297380	-4.93	rs1617832	 0.1151	-4.26	 3.2593	295	 5	lasso	 0.13031	5.89e-04	-2.710	0.00674
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000168803.10.ADAL.wgt.RDat	ADAL	15	4.36e+07	4.36e+07	0.181	rs7181079	 2.01	rs9652444	 0.2289	-4.66	-0.0885	259	 3	lasso	 0.22299	5.83e-06	 0.160	0.87296
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000137857.13.DUOX1.wgt.RDat	DUOX1	15	4.54e+07	4.55e+07	0.439	rs4774580	 2.46	rs7180976	-0.0128	 4.67	 0.8819	315	 6	lasso	 0.00079	3.06e-01	 0.655	0.51253
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000171763.13.SPATA5L1.wgt.RDat	SPATA5L1	15	4.57e+07	4.57e+07	0.347	rs2289578	-2.83	rs1153829	 0.0409	-3.85	-1.6164	338	38	enet	 0.09628	2.96e-03	 3.025	0.00248
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000075131.5.TIPIN.wgt.RDat	TIPIN	15	6.66e+07	6.67e+07	0.406	rs1466434	-3.33	rs12914520	 0.3388	 5.67	 2.0000	515	 9	lasso	 0.35270	3.84e-09	 1.957	0.05031
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000260787.1.RP11-797A18.4.wgt.RDat	RP11-797A18.4	15	7.73e+07	7.73e+07	0.214	rs12148874	-2.21	rs4886847	 0.1843	-4.90	 1.0417	235	 7	lasso	 0.21780	7.63e-06	-1.325	0.18526
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000169783.8.LINGO1.wgt.RDat	LINGO1	15	7.79e+07	7.81e+07	0.182	rs7165969	-3.03	rs11856513	 0.0520	-3.89	 0.1825	427	18	enet	 0.07539	7.87e-03	-1.015	0.31034
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000169684.9.CHRNA5.wgt.RDat	CHRNA5	15	7.89e+07	7.89e+07	0.242	rs12438433	-3.63	rs8053	 0.1886	 4.46	-1.4138	424	14	enet	 0.16608	1.04e-04	-1.868	0.06173
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000180953.7.ST20.wgt.RDat	ST20	15	8.02e+07	8.02e+07	0.493	rs17278336	 2.89	rs10519280	 0.1910	 4.27	 1.6565	571	 5	lasso	 0.17493	6.71e-05	 2.026	0.04272
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000169609.9.C15orf40.wgt.RDat	C15orf40	15	8.37e+07	8.37e+07	0.441	rs17158916	 3.42	rs11259960	 0.0438	 3.84	-1.1931	315	16	enet	 0.20363	1.58e-05	-0.570	0.56846
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000225151.6.AC103965.1.wgt.RDat	AC103965.1	15	8.49e+07	8.49e+07	0.209	rs11629965	-2.64	rs950169	 0.2403	-4.62	 1.0800	258	 6	lasso	 0.20585	1.41e-05	-1.083	0.27862
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000184206.7.GOLGA6L4.wgt.RDat	GOLGA6L4	15	8.49e+07	8.49e+07	0.307	rs11629965	-2.64	rs3762169	 0.2418	 4.58	 1.5621	254	 6	lasso	 0.21654	8.15e-06	 1.058	0.28991
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000230373.4.GOLGA6L5.wgt.RDat	GOLGA6L5	15	8.51e+07	8.51e+07	0.363	rs11629965	-2.64	rs4106946	 0.3485	 5.55	-0.7746	358	21	enet	 0.39293	2.99e-10	-1.736	0.08248
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000177082.8.WDR73.wgt.RDat	WDR73	15	8.52e+07	8.52e+07	0.243	rs2343675	 2.56	rs4842978	 0.0360	-3.72	-0.0446	372	 8	lasso	-0.00358	3.99e-01	 0.781	0.43502
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000136383.6.ALPK3.wgt.RDat	ALPK3	15	8.54e+07	8.54e+07	0.366	rs2343675	 2.56	rs7172412	 0.0424	-3.78	-1.1986	383	12	lasso	 0.20334	1.61e-05	-0.488	0.62540
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000103852.8.TTC23.wgt.RDat	TTC23	15	9.97e+07	9.98e+07	0.380	rs1545246	 2.95	rs12591132	 0.3459	-5.48	-0.7069	579	14	enet	 0.29476	1.18e-07	 0.441	0.65942
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000259363.1.CTD-2054N24.2.wgt.RDat	CTD-2054N24.2	15	1.00e+08	1.00e+08	0.316	rs7183000	-3.10	rs7182621	 0.3434	-5.34	 0.3256	560	 3	lasso	 0.26473	6.28e-07	-0.313	0.75401
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000270127.1.RP11-526I2.5.wgt.RDat	RP11-526I2.5	15	1.01e+08	1.01e+08	0.315	rs7183000	-3.10	rs12460	 0.2642	-5.13	-0.2605	583	 2	lasso	 0.29114	1.45e-07	 0.438	0.66137
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000259205.2.PRKXP1.wgt.RDat	PRKXP1	15	1.01e+08	1.01e+08	0.447	rs7183000	-3.10	rs4965320	 0.1451	-4.34	-0.5868	586	 4	lasso	 0.16638	1.02e-04	 0.820	0.41208
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000259658.3.RP11-89K11.1.wgt.RDat	RP11-89K11.1	15	1.02e+08	1.02e+08	0.313	rs10152229	 3.18	rs8035859	 0.1219	 4.42	 0.1203	368	 5	lasso	 0.18243	4.62e-05	-0.312	0.75535
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000103148.11.NPRL3.wgt.RDat	NPRL3	16	  138697	  188859	0.611	rs2239296	-3.04	rs2562164	 0.25667	-4.67	 0.2266	258	50	enet	 0.19838	2.07e-05	-2.3999	1.64e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000242612.2.DECR2.wgt.RDat	DECR2	16	  455513	  462487	0.267	rs2239296	-3.04	rs3743890	 0.22611	 4.99	-1.0137	360	 3	lasso	 0.25293	1.19e-06	-0.9731	3.31e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000007541.10.PIGQ.wgt.RDat	PIGQ	16	  619947	  634136	0.380	rs2239296	-3.04	rs1045277	 0.22990	-4.44	 0.0000	441	 7	lasso	 0.25460	1.09e-06	-0.4115	6.81e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000127578.6.WFIKKN1.wgt.RDat	WFIKKN1	16	  680932	  684116	0.268	rs8061637	 2.52	rs2269556	 0.19973	 4.85	-0.8978	427	32	enet	 0.23830	2.61e-06	-1.0618	2.88e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000103245.9.NARFL.wgt.RDat	NARFL	16	  779753	  791329	0.233	rs12934797	 2.93	rs34775748	 0.12457	 3.87	-0.9478	432	 4	lasso	 0.11648	1.14e-03	-1.1002	2.71e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000174109.3.C16orf91.wgt.RDat	C16orf91	16	 1469745	 1479345	0.261	rs182939	-3.74	rs740466	 0.06917	 3.70	-2.8487	469	17	enet	 0.04446	3.37e-02	-2.5316	1.14e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000063854.8.HAGH.wgt.RDat	HAGH	16	 1845621	 1873038	0.311	rs182939	-3.74	rs9806826	 0.20573	 4.78	-2.8374	459	25	enet	 0.21868	7.29e-06	-2.2445	2.48e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000167962.8.ZNF598.wgt.RDat	ZNF598	16	 2048703	 2059824	0.275	rs182939	-3.74	rs2492883	 0.02015	 3.56	-3.1048	395	 9	lasso	 0.05946	1.66e-02	-2.3900	1.68e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000059122.12.FLYWCH1.wgt.RDat	FLYWCH1	16	 2961938	 3001209	0.533	rs37803	 3.42	rs734138	 0.37687	 5.94	-0.8729	335	30	enet	 0.41796	5.63e-11	-0.8634	3.88e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000103351.8.CLUAP1.wgt.RDat	CLUAP1	16	 3550924	 3589048	0.466	rs37803	 3.42	rs12933120	 0.30928	 5.05	-1.0058	361	 8	lasso	 0.31664	3.34e-08	-1.5960	1.10e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000167984.12.NLRC3.wgt.RDat	NLRC3	16	 3589033	 3627401	0.380	rs37803	 3.42	rs12933120	 0.15299	-4.53	-1.0058	358	 6	lasso	 0.17051	8.35e-05	 0.1671	8.67e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000102858.8.MGRN1.wgt.RDat	MGRN1	16	 4666494	 4740975	0.275	rs12709122	-2.92	rs841210	 0.15032	-4.63	 0.6780	399	 7	lasso	 0.14584	2.79e-04	-0.4787	6.32e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000122299.7.ZC3H7A.wgt.RDat	ZC3H7A	16	11844442	11891123	0.545	rs17696760	-2.65	rs1704147	 0.02185	 3.35	 1.6000	475	 9	lasso	 0.01365	1.52e-01	 1.7462	8.08e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000234719.4.RP11-166B2.1.wgt.RDat	RP11-166B2.1	16	12021230	12070500	0.609	rs17696760	-2.65	rs2869492	 0.54517	 6.62	-1.1901	475	 4	lasso	 0.50119	1.26e-13	-1.1329	2.57e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000261312.1.AC002550.5.wgt.RDat	AC002550.5	16	19717673	19726705	0.373	rs11343	 6.15	rs3829539	 0.47317	 6.24	-0.1083	443	 2	lasso	 0.45922	3.06e-12	-0.1166	9.07e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000103550.9.KNOP1.wgt.RDat	KNOP1	16	19721831	19726359	0.311	rs11343	 6.15	rs3829539	 0.36853	 5.50	-0.1083	442	 2	lasso	 0.33546	1.09e-08	-0.1054	9.16e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000205609.8.EIF3CL.wgt.RDat	EIF3CL	16	28390900	28415200	0.151	rs7189927	-5.27	rs8062405	 0.04173	 3.59	-4.6949	247	 4	lasso	 0.01899	1.16e-01	-4.4578	8.28e-06
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000251417.1.RP11-1348G14.4.wgt.RDat	RP11-1348G14.4	16	28814097	28829149	0.164	rs4072402	-5.39	rs7201929	 0.11715	 4.06	 2.2431	177	14	enet	 0.17375	7.11e-05	 4.1821	2.89e-05
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000155393.8.HEATR3.wgt.RDat	HEATR3	16	50099852	50140298	0.257	rs1477020	 4.55	rs8051216	 0.01477	-3.88	-0.7761	367	 6	lasso	 0.00922	1.92e-01	 0.8780	3.80e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000083799.13.CYLD.wgt.RDat	CYLD	16	50775961	50835846	0.378	rs748855	-4.43	rs4785450	 0.13004	 4.29	-3.3667	448	36	enet	 0.14626	2.73e-04	-2.6215	8.75e-03
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000141086.13.CTRL.wgt.RDat	CTRL	16	67964088	67966317	0.135	rs28679372	 3.16	rs7200986	-0.01249	-3.01	-1.1349	250	10	lasso	-0.00709	5.07e-01	 0.6467	5.18e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000132600.12.PRMT7.wgt.RDat	PRMT7	16	68344877	68390700	0.273	rs28679372	 3.16	rs9922594	 0.09645	 4.68	 0.0783	326	11	enet	 0.20950	1.17e-05	 0.2406	8.10e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000184939.11.ZFP90.wgt.RDat	ZFP90	16	68563993	68609975	0.165	rs1073632	 2.88	rs1615609	 0.13411	 4.26	 0.1194	313	 7	lasso	 0.08511	5.00e-03	 0.0923	9.26e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000261556.4.RP11-296I10.6.wgt.RDat	RP11-296I10.6	16	70253477	70279519	0.129	rs8048590	 2.75	rs7192865	 0.05267	-3.78	-0.8908	200	11	enet	 0.08120	6.00e-03	 0.8704	3.84e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000223496.1.EXOSC6.wgt.RDat	EXOSC6	16	70284134	70285833	0.183	rs8048590	 2.75	rs7192268	 0.05053	 3.93	 1.4779	194	12	enet	 0.14914	2.38e-04	 0.7407	4.59e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000168411.9.RFWD3.wgt.RDat	RFWD3	16	74655292	74700779	0.241	rs11648868	-3.01	rs4888256	-0.00839	 3.04	-1.6744	374	 4	lasso	-0.00908	5.92e-01	-1.4498	1.47e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000168404.8.MLKL.wgt.RDat	MLKL	16	74705753	74734858	0.223	rs11648868	-3.01	rs2288054	 0.04617	 3.59	 2.6640	377	18	enet	 0.01349	1.53e-01	 1.0633	2.88e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000205078.5.SYCE1L.wgt.RDat	SYCE1L	16	77240338	77246902	0.244	rs11649428	-2.84	rs8061864	 0.14181	 4.40	 0.3171	736	 5	lasso	 0.10167	2.29e-03	 0.3442	7.31e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000174177.8.CTU2.wgt.RDat	CTU2	16	88772871	88781334	0.345	rs9933309	-3.64	rs2242164	 0.01218	 3.52	-0.0968	353	 7	lasso	 0.01668	1.30e-01	-0.1959	8.45e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000167515.6.TRAPPC2L.wgt.RDat	TRAPPC2L	16	88923494	88926158	0.482	rs9933309	-3.64	rs12932588	 0.23502	-4.45	 2.1880	384	 7	lasso	 0.09947	2.54e-03	-2.1740	2.97e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000176715.11.ACSF3.wgt.RDat	ACSF3	16	89154783	89222254	0.285	rs4785569	-4.14	rs4352046	 0.07541	 3.72	-1.2365	416	 9	lasso	 0.04831	2.80e-02	-1.0476	2.95e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000197912.9.SPG7.wgt.RDat	SPG7	16	89557325	89624176	0.430	rs4785569	-4.14	rs9939076	 0.05589	-3.42	 3.3929	417	28	enet	 0.24457	1.87e-06	-2.3822	1.72e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000258839.2.MC1R.wgt.RDat	MC1R	16	89979826	89981548	0.331	rs4785569	-4.14	rs7203948	 0.21991	-4.86	 0.5515	285	 4	lasso	 0.17267	7.50e-05	-0.8846	3.76e-01
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000074660.11.SCARF1.wgt.RDat	SCARF1	17	 1537152	 1549041	0.381	rs9393	 -3.00	rs7225860	-0.00982	 3.61	 -0.976	414	14	enet	 0.04440	3.38e-02	 -0.3292	7.42e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000213977.3.TAX1BP3.wgt.RDat	TAX1BP3	17	 3571782	 3571976	0.302	rs11867719	 -3.25	rs4790484	 0.06669	 3.67	  2.314	505	21	enet	 0.08760	4.44e-03	  1.9620	4.98e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000108556.7.CHRNE.wgt.RDat	CHRNE	17	 4802296	 4806369	0.341	NA	    NA	NA	      NA	   NA	     NA	425	 0	enet	-0.00282	3.81e-01	      NA	      NA
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000108561.4.C1QBP.wgt.RDat	C1QBP	17	 5336613	 5342475	0.302	rs1567238	  2.83	rs11209	 0.21322	 4.36	  0.331	515	 8	lasso	 0.17350	7.20e-05	 -0.0984	9.22e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000269928.1.RP11-849F2.8.wgt.RDat	RP11-849F2.8	17	 8128139	 8128798	0.593	rs4792199	 -3.82	rs4791746	-0.01272	 3.75	  1.385	431	33	enet	 0.02687	7.84e-02	  2.2491	2.45e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000170222.11.ADPRM.wgt.RDat	ADPRM	17	10600911	10614550	0.420	rs16944055	  2.65	rs435382	 0.01502	 3.70	 -2.339	497	39	enet	 0.02408	8.99e-02	 -0.5248	6.00e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000187824.4.TMEM220.wgt.RDat	TMEM220	17	10602332	10633633	0.311	rs16944055	  2.65	rs9904211	 0.22027	-4.52	 -2.240	509	21	enet	 0.15554	1.74e-04	  2.0319	4.22e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000264176.1.MAGOH2.wgt.RDat	MAGOH2	17	10619319	10619828	0.379	rs16944055	  2.65	rs7217562	 0.04512	 3.99	  1.489	490	19	enet	 0.04868	2.76e-02	  1.9687	4.90e-02
