FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000213753.6.RPL23AP79.wgt.RDat	RPL23AP79	19	59086812	59102991	0.254	rs10415313	 2.29	rs11669345	 0.13811	 5.11	 0.5563	221	12	enet	 0.256424	1.56e-07	 0.04681	9.63e-01
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000234171.1.AC108488.3.wgt.RDat	AC108488.3	2	3.61e+06	3.61e+06	0.804	rs965273	-2.98	rs4583476	 0.710374	-8.07	 0.3258	546	 6	lasso	 0.70109	1.52e-25	-0.4702	0.63818
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000183891.5.TTC32.wgt.RDat	TTC32	2	2.01e+07	2.01e+07	0.337	rs10856796	 2.72	rs2304588	 0.333436	 5.76	 1.7296	578	 2	lasso	 0.30540	6.73e-09	 1.7174	0.08591
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000118961.10.C2orf43.wgt.RDat	C2orf43	2	2.09e+07	2.10e+07	0.292	rs11694519	-3.59	rs13385191	 0.226533	-5.28	-0.9767	552	 4	lasso	 0.26438	9.50e-08	 0.9353	0.34963
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000228474.1.OST4.wgt.RDat	OST4	2	2.73e+07	2.73e+07	0.235	rs3739095	 2.99	rs11675428	 0.064480	 3.72	 1.7821	307	 4	lasso	 0.08286	3.13e-03	 2.4853	0.01294
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000018699.7.TTC27.wgt.RDat	TTC27	2	3.29e+07	3.30e+07	0.433	rs2710606	-3.98	rs7594173	 0.017846	-3.71	-0.4044	516	 7	lasso	 0.06708	7.28e-03	 0.8830	0.37722
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000162882.10.HAAO.wgt.RDat	HAAO	2	4.30e+07	4.30e+07	0.327	rs7560093	-2.86	rs4508645	 0.292687	 5.29	 1.1933	448	12	lasso	 0.25596	1.61e-07	 0.5266	0.59844
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000250565.2.ATP6V1E2.wgt.RDat	ATP6V1E2	2	4.67e+07	4.68e+07	0.313	rs6742593	 2.79	rs13417558	-0.010321	-3.83	 1.6667	682	28	enet	 0.04695	2.14e-02	-2.9364	0.00332
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000119878.5.CRIPT.wgt.RDat	CRIPT	2	4.68e+07	4.69e+07	0.270	rs12988606	-2.88	rs2122715	-0.010717	 4.04	 1.7442	654	 8	enet	 0.01532	1.24e-01	 1.4576	0.14496
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000239332.1.AC016722.2.wgt.RDat	AC016722.2	2	4.71e+07	4.71e+07	0.483	rs12988606	-2.88	rs10167561	 0.179267	 4.55	-1.2121	588	 6	lasso	 0.13478	1.88e-04	-1.5185	0.12888
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000243244.1.STON1.wgt.RDat	STON1	2	4.88e+07	4.88e+07	0.231	rs6712571	 2.24	rs4953592	 0.014528	 4.56	-0.9231	511	 5	lasso	 0.06038	1.04e-02	-0.5844	0.55898
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000115310.13.RTN4.wgt.RDat	RTN4	2	5.52e+07	5.53e+07	0.195	rs7586124	-2.98	rs2972072	 0.143771	-4.69	-0.4320	587	 7	enet	 0.19586	5.96e-06	 0.3069	0.75890
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000162929.9.KIAA1841.wgt.RDat	KIAA1841	2	6.13e+07	6.14e+07	0.171	rs11680679	 3.21	rs3108630	 0.164859	 4.67	 0.3158	335	 3	lasso	 0.17735	1.73e-05	 0.7673	0.44291
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000173209.18.AHSA2.wgt.RDat	AHSA2	2	6.14e+07	6.14e+07	0.439	rs11680679	 3.21	rs2123112	 0.341321	-5.93	 0.0261	293	13	enet	 0.39062	1.66e-11	 0.2981	0.76560
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000144036.10.EXOC6B.wgt.RDat	EXOC6B	2	7.24e+07	7.31e+07	0.344	rs4143146	-3.43	rs41401	-0.011037	-3.50	 2.2097	501	 1	enet	 0.00153	2.89e-01	-2.2097	0.02713
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000225439.2.BOLA3-AS1.wgt.RDat	BOLA3-AS1	2	7.44e+07	7.44e+07	0.508	rs12465641	 2.65	rs828888	 0.338247	-5.98	 0.7607	348	 4	lasso	 0.30227	8.28e-09	-0.6745	0.50001
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000115364.9.MRPL19.wgt.RDat	MRPL19	2	7.59e+07	7.59e+07	0.442	rs12465096	-2.97	rs10165899	 0.255538	-4.95	 0.0752	551	 6	lasso	 0.24367	3.44e-07	-0.5056	0.61316
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000270696.1.RP11-342K6.1.wgt.RDat	RP11-342K6.1	2	7.59e+07	7.59e+07	0.275	rs1001893	-2.94	rs2158815	-0.005314	-3.43	 0.4034	529	15	enet	 0.01275	1.44e-01	-0.7902	0.42940
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000042493.11.CAPG.wgt.RDat	CAPG	2	8.56e+07	8.56e+07	0.270	rs17026396	-3.07	rs3770102	 0.192167	 4.56	 1.2017	446	 2	lasso	 0.10526	9.39e-04	 1.2385	0.21553
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000115486.7.GGCX.wgt.RDat	GGCX	2	8.58e+07	8.58e+07	0.278	rs17026396	-3.07	rs6705971	 0.089043	 4.07	-2.6726	459	 7	enet	 0.02374	7.64e-02	-3.1511	0.00163
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000132305.16.IMMT.wgt.RDat	IMMT	2	8.64e+07	8.64e+07	0.180	rs12151621	-2.90	rs4569473	 0.013776	 3.60	-0.8729	470	 5	enet	 0.04671	2.17e-02	-1.1423	0.25334
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000273080.1.RP11-301O19.1.wgt.RDat	RP11-301O19.1	2	8.64e+07	8.64e+07	0.353	rs12151621	-2.90	rs7561589	 0.403106	 6.32	 0.6017	447	 9	lasso	 0.39552	1.15e-11	-0.6018	0.54732
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000132313.10.MRPL35.wgt.RDat	MRPL35	2	8.64e+07	8.64e+07	0.248	rs12151621	-2.90	rs3815840	 0.004726	 3.83	 1.2065	442	 6	lasso	 0.07944	3.76e-03	 0.2590	0.79567
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000068615.12.REEP1.wgt.RDat	REEP1	2	8.64e+07	8.66e+07	0.174	rs6734709	 2.30	rs3770059	 0.030827	-4.15	-1.1138	481	14	enet	 0.07400	5.02e-03	 0.3462	0.72920
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000231259.3.AC125232.1.wgt.RDat	AC125232.1	2	8.73e+07	8.73e+07	0.357	rs34562651	 2.06	rs17041053	 0.206582	-4.62	-0.2050	118	17	enet	 0.21153	2.38e-06	-0.0720	0.94263
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000144115.12.THNSL2.wgt.RDat	THNSL2	2	8.85e+07	8.85e+07	0.524	rs6713961	-4.39	rs10865489	 0.402665	-6.12	 1.7405	267	 7	lasso	 0.42819	9.10e-13	-1.5639	0.11785
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000144026.7.ZNF514.wgt.RDat	ZNF514	2	9.58e+07	9.58e+07	0.352	rs4854251	-4.55	rs36045840	 0.096947	-3.79	 1.3344	106	 6	lasso	 0.22253	1.24e-06	-0.6605	0.50893
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000198885.5.ITPRIPL1.wgt.RDat	ITPRIPL1	2	9.70e+07	9.70e+07	0.118	rs7594727	-2.79	rs7608661	 0.034521	 3.91	-1.1478	158	13	enet	 0.06431	8.43e-03	-0.9598	0.33715
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000115085.9.ZAP70.wgt.RDat	ZAP70	2	9.83e+07	9.84e+07	0.478	rs11123861	-2.84	rs11894651	 0.150253	 4.16	-1.4016	169	 5	lasso	 0.12618	3.01e-04	-0.8764	0.38079
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000144218.14.AFF3.wgt.RDat	AFF3	2	1.00e+08	1.01e+08	0.295	rs17024054	 3.01	rs6751316	-0.001284	 3.20	 1.5587	624	 8	lasso	 0.01005	1.69e-01	 1.2837	0.19926
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000212283.1.SNORD89.wgt.RDat	SNORD89	2	1.02e+08	1.02e+08	0.317	rs12476979	 6.45	rs12612035	 0.246597	 5.13	 0.4103	400	 6	lasso	 0.23188	7.04e-07	 0.3143	0.75332
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000135972.4.MRPS9.wgt.RDat	MRPS9	2	1.06e+08	1.06e+08	0.184	rs11679786	-2.88	rs2376275	 0.010998	 3.75	 2.2419	516	 7	lasso	 0.00923	1.77e-01	 1.3684	0.17117
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000175701.6.LINC00116.wgt.RDat	LINC00116	2	1.11e+08	1.11e+08	0.297	rs9326628	 1.61	rs11898910	 0.245927	-5.04	 1.0000	 72	 6	lasso	 0.22916	8.30e-07	-0.9423	0.34603
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000169629.7.RGPD8.wgt.RDat	RGPD8	2	1.13e+08	1.13e+08	0.406	rs4849127	 2.24	rs11695974	 0.099116	-4.62	-1.5951	423	23	enet	 0.13153	2.25e-04	 1.3255	0.18499
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000125630.11.POLR1B.wgt.RDat	POLR1B	2	1.13e+08	1.13e+08	0.303	rs12711747	-2.50	rs3748026	 0.052838	 3.95	-0.1598	431	39	enet	 0.03108	5.08e-02	-0.2873	0.77385
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000237753.1.AC079922.3.wgt.RDat	AC079922.3	2	1.13e+08	1.13e+08	0.376	rs12711747	-2.50	rs4849088	 0.363280	 5.85	 0.6536	466	 3	lasso	 0.35667	1.99e-10	 0.6481	0.51690
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000189223.9.AC016683.6.wgt.RDat	AC016683.6	2	1.14e+08	1.14e+08	0.317	rs982909	-2.84	rs11123172	 0.410986	-6.17	-0.9370	477	 4	enet	 0.41528	2.52e-12	 0.5610	0.57481
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000236397.2.DDX11L2.wgt.RDat	DDX11L2	2	1.14e+08	1.14e+08	0.480	rs982909	-2.84	rs4849261	 0.245260	 4.93	 2.2400	340	 5	lasso	 0.13363	2.00e-04	 1.8722	0.06118
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000240356.2.RPL23AP7.wgt.RDat	RPL23AP7	2	1.14e+08	1.14e+08	0.503	rs982909	-2.84	rs4849261	 0.429650	 6.44	 2.2400	342	35	enet	 0.48224	9.87e-15	 2.6749	0.00747
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000226479.3.TMEM185B.wgt.RDat	TMEM185B	2	1.21e+08	1.21e+08	0.335	rs17389324	-2.70	rs2861028	 0.048575	 4.11	 0.4615	316	 3	lasso	 0.06511	8.08e-03	 0.3505	0.72600
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000270081.1.RP5-935K16.1.wgt.RDat	RP5-935K16.1	2	1.29e+08	1.29e+08	0.229	rs7577098	 2.91	rs3771290	 0.334838	 5.64	 1.6311	354	14	enet	 0.29150	1.68e-08	 1.1364	0.25580
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000144231.6.POLR2D.wgt.RDat	POLR2D	2	1.29e+08	1.29e+08	0.295	rs7577098	 2.91	rs3771290	 0.062718	 4.39	 1.6311	354	 9	lasso	 0.09154	1.97e-03	 0.1441	0.88540
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000152117.13.AC093838.4.wgt.RDat	AC093838.4	2	1.32e+08	1.32e+08	0.232	rs6430514	-3.13	rs12472061	 0.096724	-4.47	 0.9251	162	 5	lasso	 0.11173	6.62e-04	-0.9398	0.34735
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000196151.6.WDSUB1.wgt.RDat	WDSUB1	2	1.60e+08	1.60e+08	0.357	rs6741497	-2.51	rs2288110	 0.215039	-4.81	 0.4492	445	10	lasso	 0.20411	3.68e-06	-0.3173	0.75101
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000136560.9.TANK.wgt.RDat	TANK	2	1.62e+08	1.62e+08	0.193	rs1722659	-3.59	rs3911925	 0.004210	 3.50	-0.8618	410	 5	lasso	 0.03137	5.00e-02	-0.4501	0.65265
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000115339.9.GALNT3.wgt.RDat	GALNT3	2	1.67e+08	1.67e+08	0.194	rs353128	-5.50	rs2304002	-0.000125	 3.46	-1.4017	451	 4	lasso	-0.01064	8.39e-01	-1.3153	0.18842
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000225808.1.DNAJC19P5.wgt.RDat	DNAJC19P5	2	1.78e+08	1.78e+08	0.353	rs1551289	-2.91	rs6706063	 0.234334	 4.93	 2.2958	501	 4	lasso	 0.18177	1.34e-05	 2.0760	0.03789
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000237655.1.AC073834.3.wgt.RDat	AC073834.3	2	1.78e+08	1.78e+08	0.163	rs1551289	-2.91	rs2364851	 0.010176	 4.25	-1.9375	413	33	enet	 0.04755	2.07e-02	-1.8788	0.06027
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000138381.5.ASNSD1.wgt.RDat	ASNSD1	2	1.91e+08	1.91e+08	0.179	rs4853626	 2.89	rs256546	 0.061746	-3.82	 0.0388	288	 5	lasso	 0.03134	5.01e-02	 0.2934	0.76918
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000273240.1.RP11-455J20.3.wgt.RDat	RP11-455J20.3	2	1.91e+08	1.91e+08	0.336	rs4853626	 2.89	rs1233284	 0.133056	-4.07	-0.5789	309	 7	lasso	 0.10057	1.21e-03	 0.4224	0.67276
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000128699.9.ORMDL1.wgt.RDat	ORMDL1	2	1.91e+08	1.91e+08	0.330	rs4853626	 2.89	rs16831873	 0.093301	 4.30	 0.8024	310	 3	lasso	 0.14991	8.14e-05	 0.6258	0.53147
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000198130.10.HIBCH.wgt.RDat	HIBCH	2	1.91e+08	1.91e+08	0.410	rs3811607	-4.31	rs2136569	 0.175011	-4.94	-0.6496	364	 8	lasso	 0.17309	2.21e-05	 1.2583	0.20829
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000151689.8.INPP1.wgt.RDat	INPP1	2	1.91e+08	1.91e+08	0.196	rs3811607	-4.31	rs188339	 0.234483	 5.34	 1.9000	342	 5	lasso	 0.18622	1.04e-05	 1.7101	0.08725
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000151690.10.MFSD6.wgt.RDat	MFSD6	2	1.91e+08	1.91e+08	0.270	rs3811607	-4.31	rs2354877	 0.005031	-3.41	-3.1417	369	 5	lasso	 0.04934	1.88e-02	 2.5770	0.00997
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000226124.2.FTCDNL1.wgt.RDat	FTCDNL1	2	2.01e+08	2.01e+08	0.617	rs281787	 3.83	rs6759018	 0.350731	 6.05	 0.1707	335	11	lasso	 0.33436	9.50e-10	 0.7218	0.47044
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000162972.6.C2orf47.wgt.RDat	C2orf47	2	2.01e+08	2.01e+08	0.252	rs7598349	-4.38	rs295137	 0.009469	-3.93	-2.9397	398	 3	lasso	 0.00174	2.85e-01	 3.0605	0.00221
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000240344.4.PPIL3.wgt.RDat	PPIL3	2	2.02e+08	2.02e+08	0.417	rs7598349	-4.38	rs3901120	 0.240947	-5.89	 2.1353	455	14	lasso	 0.30733	5.92e-09	-1.6372	0.10158
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000155749.8.ALS2CR12.wgt.RDat	ALS2CR12	2	2.02e+08	2.02e+08	0.145	rs17467700	 3.06	rs3769823	 0.148905	 4.56	-0.1230	363	 8	lasso	 0.13755	1.61e-04	 0.0669	0.94667
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000231955.1.AC007383.4.wgt.RDat	AC007383.4	2	2.07e+08	2.07e+08	0.180	rs13032812	-3.50	rs6728554	-0.006309	-4.09	 0.9732	414	32	enet	 0.03362	4.42e-02	-0.4067	0.68420
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000244567.1.AC096772.6.wgt.RDat	AC096772.6	2	2.09e+08	2.09e+08	0.390	rs4675748	 4.62	rs7591375	 0.147874	-4.18	-0.2273	380	 5	lasso	 0.10815	8.03e-04	 0.7563	0.44946
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000260804.2.RP11-566E18.3.wgt.RDat	RP11-566E18.3	2	2.17e+08	2.17e+08	0.448	rs4577277	 2.92	rs1805382	 0.172997	 4.31	-0.4111	498	 6	lasso	 0.12346	3.50e-04	-0.4520	0.65125
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000261338.1.RP11-378A13.1.wgt.RDat	RP11-378A13.1	2	2.19e+08	2.19e+08	0.474	rs4674284	-3.48	rs736730	 0.509278	-6.88	-2.1404	439	 5	lasso	 0.47716	1.54e-14	-2.1171	0.03425
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000127838.9.PNKD.wgt.RDat	PNKD	2	2.19e+08	2.19e+08	0.195	rs4674284	-3.48	rs4674267	 0.016402	 3.86	-2.4696	448	 5	lasso	 0.04734	2.10e-02	-2.5438	0.01096
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000272555.1.RP11-459I19.1.wgt.RDat	RP11-459I19.1	2	2.20e+08	2.20e+08	0.237	rs6745037	 2.29	rs13419988	-0.006357	-3.20	 0.7328	364	 7	lasso	-0.00959	7.14e-01	-1.1943	0.23238
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000228802.1.AC073641.2.wgt.RDat	AC073641.2	2	2.25e+08	2.25e+08	0.302	rs11695803	 2.48	rs13001719	 0.195369	-4.82	-1.2627	474	 5	enet	 0.09045	2.08e-03	 1.4399	0.14991
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000182600.5.C2orf82.wgt.RDat	C2orf82	2	2.34e+08	2.34e+08	0.185	rs6748986	 4.02	rs812383	 0.175456	-4.61	 1.3793	445	 5	lasso	 0.14512	1.06e-04	-0.5888	0.55598
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000188042.5.ARL4C.wgt.RDat	ARL4C	2	2.35e+08	2.35e+08	0.344	rs6431307	 2.83	rs4663483	-0.010095	-3.54	 0.0932	604	 7	lasso	 0.02582	6.80e-02	 0.8607	0.38939
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000144485.6.HES6.wgt.RDat	HES6	2	2.39e+08	2.39e+08	0.262	rs540636	 3.33	rs13428699	 0.178398	 4.32	-0.2541	473	 1	lasso	 0.13041	2.39e-04	-0.2541	0.79942
