FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000101460.8.MAP1LC3A.wgt.RDat	MAP1LC3A	20	33134658	33148149	0.1211	rs6060047	-3.58	rs6088570	 0.03624	-3.86	 0.3220	305	13	enet	0.0940	1.19e-03	 0.787	0.431228
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000198646.9.NCOA6.wgt.RDat	NCOA6	20	33284722	33413452	0.1373	rs6060047	-3.58	rs6060013	 0.03727	-4.05	 0.4609	368	22	enet	0.0876	1.71e-03	-1.460	0.144333
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000131069.15.ACSS2.wgt.RDat	ACSS2	20	33459949	33515769	0.1951	rs6060047	-3.58	rs6060013	 0.04339	-4.22	 0.4609	356	11	lasso	0.0415	2.42e-02	-0.885	0.376367
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000100983.5.GSS.wgt.RDat	GSS	20	33516236	33543620	0.1969	rs6060047	-3.58	rs6120828	 0.16138	 4.08	 0.7379	349	 8	lasso	0.1116	4.28e-04	 0.508	0.611377
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000126005.11.MMP24-AS1.wgt.RDat	MMP24-AS1	20	33804265	33865934	0.5712	rs6060047	-3.58	rs932562	 0.22107	-4.80	 0.1942	361	11	lasso	0.1894	4.01e-06	-0.278	0.780933
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000125966.8.MMP24.wgt.RDat	MMP24	20	33814457	33864801	0.3800	rs6060047	-3.58	rs6060450	 0.02019	 3.47	-0.4856	358	 8	enet	0.0201	8.59e-02	-0.664	0.506595
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000261582.1.RP4-614O4.11.wgt.RDat	RP4-614O4.11	20	33855688	33867846	0.3333	rs6060047	-3.58	rs224330	 0.05714	 3.63	-1.2953	341	23	enet	0.1391	8.50e-05	-0.778	0.436507
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000242372.2.EIF6.wgt.RDat	EIF6	20	33866714	33872788	0.3233	rs6060047	-3.58	rs6120828	 0.02128	 3.22	 0.7379	336	16	lasso	0.0809	2.51e-03	-0.692	0.489167
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000126001.11.CEP250.wgt.RDat	CEP250	20	34042985	34099804	0.2598	rs6060331	 2.44	rs2104417	 0.00229	-4.19	-0.1146	334	 6	enet	0.0765	3.24e-03	-0.255	0.798529
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000224497.1.RPL36P4.wgt.RDat	RPL36P4	20	34132175	34132492	0.5719	rs6060331	 2.44	rs2277862	 0.47521	 7.19	 0.0833	305	 4	lasso	0.4487	2.06e-14	 0.103	0.917912
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000214078.7.CPNE1.wgt.RDat	CPNE1	20	34213953	34220170	0.3744	rs6060331	 2.44	rs11696527	 0.36975	-6.41	 0.8785	299	 8	lasso	0.3563	4.21e-11	-0.983	0.325768
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000171222.6.SCAND1.wgt.RDat	SCAND1	20	34541539	34547394	0.2610	rs2425241	-3.13	rs2425249	-0.00180	 3.07	-0.4062	262	26	enet	0.0235	7.00e-02	-1.050	0.293581
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000196756.7.SNHG17.wgt.RDat	SNHG17	20	37049235	37063996	0.5968	rs6023527	 3.04	rs3752277	 0.62081	 7.85	-2.1071	466	 5	lasso	0.5978	4.11e-21	-2.105	0.035285
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000225978.2.HAR1A.wgt.RDat	HAR1A	20	61734907	61735738	0.5551	rs6010882	 3.06	rs741758	 0.02121	-3.93	-1.1571	471	10	lasso	0.0438	2.11e-02	 0.606	0.544413
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000149658.13.YTHDF1.wgt.RDat	YTHDF1	20	61826781	61847586	0.5330	rs914561	-3.08	rs3787524	-0.00930	 3.31	-1.5548	467	16	lasso	0.0210	8.14e-02	-1.325	0.185205
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000156239.7.N6AMT1.wgt.RDat	N6AMT1	21	30244513	30257693	0.147	rs2832270	 2.87	rs8129139	 0.05941	-3.85	 0.0593	472	11	lasso	 0.04477	2.00e-02	 0.227	0.8205
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000156253.2.RWDD2B.wgt.RDat	RWDD2B	21	30376705	30391699	0.335	rs2832270	 2.87	rs2150403	 0.33220	 5.86	 0.9615	431	 5	lasso	 0.32000	6.34e-10	 1.014	0.3107
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000243646.4.IL10RB.wgt.RDat	IL10RB	21	34638663	34669539	0.361	rs3827181	-3.09	rs2834167	 0.15592	 4.61	-0.3228	437	23	enet	 0.08216	2.34e-03	 0.504	0.6142
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000142188.12.TMEM50B.wgt.RDat	TMEM50B	21	34811521	34852318	0.312	rs3827181	-3.09	rs1044218	 0.29670	-5.63	-0.9153	457	 6	lasso	 0.23535	2.16e-07	 0.940	0.3470
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000182670.9.TTC3.wgt.RDat	TTC3	21	38445526	38575413	0.351	rs2835763	 5.11	rs1003721	 0.10552	-4.25	-0.3153	497	11	enet	 0.11537	3.43e-04	-1.865	0.0621
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000157578.9.LCA5L.wgt.RDat	LCA5L	21	40781905	40817729	0.498	rs2178837	-3.13	rs2837037	 0.24097	 5.05	 0.3913	709	14	lasso	 0.12192	2.34e-04	 0.858	0.3909
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000160194.13.NDUFV3.wgt.RDat	NDUFV3	21	44299754	44333414	0.314	rs9979193	-3.96	rs15736	-0.00923	 3.58	 2.1466	600	14	lasso	-0.00146	3.57e-01	 1.667	0.0956
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000142185.12.TRPM2.wgt.RDat	TRPM2	21	45770046	45862964	0.508	rs2838713	 3.48	rs1556314	 0.28838	-5.57	-2.0286	519	14	lasso	 0.25167	7.35e-08	 1.703	0.0885
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000264452.1.snoZ6.wgt.RDat	snoZ6	21	45858918	45858993	0.293	rs2838713	 3.48	rs4818908	 0.00895	-3.83	-1.6747	495	43	enet	 0.06473	6.35e-03	 0.352	0.7251
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000235374.1.SSR4P1.wgt.RDat	SSR4P1	21	46491648	46494080	0.327	rs2838713	 3.48	rs2838769	 0.08011	 4.39	 2.2278	572	 7	lasso	 0.16152	2.22e-05	 1.834	0.0666
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000215447.3.BX322557.10.wgt.RDat	BX322557.10	21	46707967	46711653	0.317	rs2838713	 3.48	rs2236445	 0.20299	-5.19	-0.6519	467	 4	lasso	 0.18551	5.12e-06	 0.809	0.4184
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000223768.1.LINC00205.wgt.RDat	LINC00205	21	46713200	46717269	0.360	rs2838713	 3.48	rs2838857	 0.38572	-6.46	-0.5420	467	12	lasso	 0.34197	1.25e-10	 0.679	0.4971
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000239415.1.AP001469.9.wgt.RDat	AP001469.9	21	47672344	47674047	0.371	rs2839377	-3.12	rs2277827	 0.01055	-3.91	-0.3475	456	 6	lasso	 0.07360	3.82e-03	 1.001	0.3168
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000182362.9.YBEY.wgt.RDat	YBEY	21	47706251	47717665	0.627	rs2839377	-3.12	rs7279052	 0.16091	 5.87	 1.2647	446	60	enet	 0.39598	1.84e-12	 0.958	0.3382
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000237438.2.CECR7.wgt.RDat	CECR7	22	17517460	17541715	0.563	rs5994255	-3.18	rs5748829	0.38164	 6.21	-0.0977	473	20	enet	 0.52065	2.18e-17	 0.01600	0.98723
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000015475.14.BID.wgt.RDat	BID	22	18216906	18257536	0.285	rs5994255	-3.18	rs2535690	0.15942	-4.60	 0.6118	530	10	lasso	 0.14608	5.61e-05	-0.52370	0.60049
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000100075.5.SLC25A1.wgt.RDat	SLC25A1	22	19163095	19166343	0.242	rs16983371	 2.96	rs2800973	0.10829	 4.59	 2.2203	406	23	enet	 0.13008	1.45e-04	 1.08016	0.28007
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000185838.9.GNB1L.wgt.RDat	GNB1L	22	19789522	19808898	0.292	rs429965	-3.50	rs35519960	0.04996	 3.60	-0.9122	553	 7	lasso	 0.03691	3.16e-02	-0.80523	0.42069
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000100023.13.PPIL2.wgt.RDat	PPIL2	22	22006559	22049359	0.472	rs5749643	-2.32	rs16997333	0.11316	 4.36	 0.6966	338	 8	lasso	 0.14912	4.68e-05	 0.00458	0.99634
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000224086.3.LL22NC03-86G7.1.wgt.RDat	LL22NC03-86G7.1	22	22292609	22297799	0.466	rs5749643	-2.32	rs240066	0.50207	-7.07	-0.3826	400	12	enet	 0.48659	6.29e-16	 0.88852	0.37426
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000236850.4.BMS1P20.wgt.RDat	BMS1P20	22	22675937	22676227	0.474	rs12158484	 1.84	rs17578409	0.13010	 4.09	 0.0178	327	 9	lasso	 0.05376	1.19e-02	 0.20739	0.83570
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000254709.2.IGLL5.wgt.RDat	IGLL5	22	23229960	23238287	0.397	NA	   NA	NA	     NA	   NA	     NA	284	 0	enet	-0.00869	6.94e-01	      NA	     NA
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000211675.2.IGLC1.wgt.RDat	IGLC1	22	23237555	23238014	0.358	NA	   NA	NA	     NA	   NA	     NA	279	 0	enet	-0.00859	6.85e-01	      NA	     NA
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000186716.15.BCR.wgt.RDat	BCR	22	23521891	23660224	0.269	rs6519460	 3.24	rs131690	0.30539	-5.64	-0.5574	424	 4	lasso	 0.20168	1.87e-06	-0.45349	0.65020
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000230701.1.FBXW4P1.wgt.RDat	FBXW4P1	22	23605323	23606541	0.294	rs6519460	 3.24	rs736860	0.00914	 3.76	 1.5879	403	40	enet	 0.10531	6.16e-04	-0.06790	0.94586
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000218537.1.AP000350.4.wgt.RDat	AP000350.4	22	24238016	24241117	0.322	rs5996618	 3.51	rs5760098	0.09918	-4.48	-0.6983	396	 6	lasso	 0.07102	4.43e-03	 0.83378	0.40441
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000133433.6.GSTT2B.wgt.RDat	GSTT2B	22	24299601	24303373	0.438	rs5996618	 3.51	rs1892714	0.40236	 6.37	-0.0577	382	13	enet	 0.40497	8.78e-13	-0.00904	0.99279
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000099984.6.GSTT2.wgt.RDat	GSTT2	22	24322339	24326106	0.368	rs5996618	 3.51	rs5760098	0.31889	 5.82	-0.6983	377	25	enet	 0.34905	7.33e-11	-0.80077	0.42327
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000235231.3.AP000351.10.wgt.RDat	AP000351.10	22	24373117	24374043	0.391	rs5996618	 3.51	rs4822458	0.25070	-5.23	-0.9035	356	18	enet	 0.17897	7.66e-06	 1.11120	0.26648
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000184674.8.GSTT1.wgt.RDat	GSTT1	22	24376133	24384680	0.446	rs5996618	 3.51	rs4822458	0.34301	-5.89	-0.9035	364	21	enet	 0.32490	4.44e-10	 0.81936	0.41258
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000099994.10.SUSD2.wgt.RDat	SUSD2	22	24577227	24585078	0.266	rs5996618	 3.51	rs2001106	0.17054	 4.72	-0.5506	335	 4	lasso	 0.15016	4.39e-05	-1.06309	0.28774
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000100031.14.GGT1.wgt.RDat	GGT1	22	24990778	25024972	0.342	NA	   NA	NA	     NA	   NA	     NA	380	 0	enet	 0.00432	2.35e-01	      NA	     NA
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000100058.8.CRYBB2P1.wgt.RDat	CRYBB2P1	22	25844072	25916821	0.241	rs7287110	 3.06	rs760555	0.06512	 4.00	 0.0258	548	34	enet	 0.03585	3.36e-02	 1.24740	0.21225
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000272977.1.CTA-390C10.10.wgt.RDat	CTA-390C10.10	22	25872185	25875938	0.317	rs8142586	-2.72	rs6004658	0.01934	-4.30	 0.3682	491	 3	lasso	 0.06884	5.02e-03	 0.04282	0.96584
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000260065.1.CTA-445C9.15.wgt.RDat	CTA-445C9.15	22	26917949	26921002	0.434	rs9306428	-2.89	rs4275	0.44593	 6.68	 0.8548	761	 1	lasso	 0.44243	3.60e-14	 0.85484	0.39264
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000235954.2.TTC28-AS1.wgt.RDat	TTC28-AS1	22	28315364	28404569	0.321	rs134529	 2.67	rs5752673	0.14462	 4.72	 0.2030	528	21	enet	 0.16823	1.48e-05	 0.85630	0.39183
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000227117.2.CTA-85E5.10.wgt.RDat	CTA-85E5.10	22	30404731	30476469	0.354	rs17738020	-2.65	rs2232903	0.05849	 3.86	 0.2488	425	 9	lasso	 0.02578	6.10e-02	 0.89558	0.37048
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000237977.1.EIF4HP2.wgt.RDat	EIF4HP2	22	31298206	31298768	0.375	rs12330058	-3.18	rs11089481	0.20160	-5.35	-1.5906	375	 6	lasso	 0.10428	6.53e-04	 1.72538	0.08446
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000198089.10.SFI1.wgt.RDat	SFI1	22	31892261	32014212	0.185	rs12330058	-3.18	rs5997898	0.02702	-3.58	 0.7611	373	45	enet	 0.04420	2.07e-02	-0.51848	0.60413
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000133466.9.C1QTNF6.wgt.RDat	C1QTNF6	22	37576207	37595425	0.404	rs739036	-3.21	rs9610669	0.29883	 5.63	-2.3644	621	 6	enet	 0.19393	3.03e-06	-1.85716	0.06329
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000172346.10.CSDC2.wgt.RDat	CSDC2	22	41956767	41972670	0.128	rs5758264	-4.39	rs9607793	0.02791	 4.03	-1.5211	301	 9	enet	 0.08479	2.01e-03	-2.65028	0.00804
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000184983.5.NDUFA6.wgt.RDat	NDUFA6	22	42481529	42486959	0.396	rs139559	-3.15	rs10084647	0.02453	 4.36	 0.1517	338	28	enet	 0.24227	1.37e-07	-0.62687	0.53074
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000100197.16.CYP2D6.wgt.RDat	CYP2D6	22	42522501	42526908	0.466	rs139559	-3.15	rs5751216	0.42440	-6.72	-0.1826	341	18	enet	 0.42981	1.08e-13	 0.73308	0.46351
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000226450.2.CYP2D8P1.wgt.RDat	CYP2D8P1	22	42545877	42551007	0.143	rs139559	-3.15	rs134874	0.00212	-3.45	 0.8607	351	 6	lasso	-0.00953	7.84e-01	-1.31579	0.18825
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000172250.10.SERHL.wgt.RDat	SERHL	22	42896585	42908566	0.273	rs4822185	-3.16	rs137064	0.06088	 4.50	 0.1138	398	 4	lasso	 0.07589	3.35e-03	-0.08341	0.93353
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000100376.7.FAM118A.wgt.RDat	FAM118A	22	45704849	45737836	0.613	rs11090717	 3.03	rs104664	0.52912	 7.31	-0.5103	598	 5	lasso	 0.51041	6.14e-17	-0.47327	0.63602
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000075234.12.TTC38.wgt.RDat	TTC38	22	46663858	46689905	0.354	rs3179	 3.07	rs6008495	0.22411	 4.99	 0.3333	446	 9	lasso	 0.21089	1.04e-06	 0.65394	0.51315
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000144455.9.SUMF1.wgt.RDat	SUMF1	3	3.74e+06	4.51e+06	0.766	rs304048	 -4.05	rs2819561	 0.375695	 6.20	-0.13008	1168	15	enet	 0.27932	1.13e-08	-0.44534	6.56e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000240288.3.GHRLOS.wgt.RDat	GHRLOS	3	1.03e+07	1.03e+07	0.401	rs708033	 -3.75	rs2075355	 0.286159	 5.50	 0.02542	 590	 6	lasso	 0.23406	2.35e-07	 0.28439	7.76e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000144559.6.TAMM41.wgt.RDat	TAMM41	3	1.18e+07	1.19e+07	0.315	rs4684787	  3.23	rs4684812	 0.232408	-5.16	-0.02459	 488	10	enet	 0.09068	1.43e-03	 0.30572	7.60e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000075975.11.MKRN2.wgt.RDat	MKRN2	3	1.26e+07	1.26e+07	0.383	rs360745	 -2.77	rs1552485	 0.010706	-3.94	-1.63115	 458	 9	lasso	 0.03609	3.32e-02	 1.89186	5.85e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000271324.1.RP11-10C24.2.wgt.RDat	RP11-10C24.2	3	3.38e+07	3.38e+07	0.533	rs1052812	  3.91	rs9853874	 0.212984	 5.03	 1.32283	 349	16	lasso	 0.15617	3.06e-05	 1.54179	1.23e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000136059.10.VILL.wgt.RDat	VILL	3	3.80e+07	3.80e+07	0.346	rs7617277	 -2.74	rs6793254	 0.380741	-6.17	 1.15556	 410	 8	lasso	 0.32662	3.91e-10	-1.09948	2.72e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000168038.6.ULK4.wgt.RDat	ULK4	3	4.13e+07	4.20e+07	0.260	rs9883073	  2.58	rs17218936	 0.085108	 4.07	 2.44379	 647	 4	lasso	 0.01016	1.60e-01	 2.22051	2.64e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000230084.1.RP4-613B23.1.wgt.RDat	RP4-613B23.1	3	4.26e+07	4.27e+07	0.336	rs7625703	  3.29	rs1062051	 0.216105	 5.20	 1.14545	 471	 3	lasso	 0.15183	3.98e-05	 1.04598	2.96e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000144647.5.POMGNT2.wgt.RDat	POMGNT2	3	4.31e+07	4.31e+07	0.212	rs17473118	 -3.49	rs517650	 0.159858	 4.61	 0.19828	 372	 5	lasso	 0.16070	2.33e-05	 1.16889	2.42e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000249992.1.TMEM158.wgt.RDat	TMEM158	3	4.53e+07	4.53e+07	0.324	rs2005227	 -2.98	rs4683028	-0.001814	 4.22	 1.11628	 463	 7	enet	 0.05083	1.41e-02	 1.69922	8.93e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000011376.5.LARS2.wgt.RDat	LARS2	3	4.54e+07	4.56e+07	0.472	rs7648467	  3.94	rs11549809	 0.403532	-6.47	 0.47200	 569	 7	lasso	 0.38277	5.33e-12	-0.34748	7.28e-01
